confidence,date,exit_bars,outcome,r_multiple,regime,sector,setup,symbol
91.4,2025-06-30,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,AAVAS.NS
86.1,2025-07-01,4,STOP_HIT,-1.024,BULLISH,UNKNOWN,MOMENTUM,AAVAS.NS
76.9,2025-07-02,3,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,AAVAS.NS
78.9,2025-07-11,5,STOP_HIT,-1.035,BULLISH,UNKNOWN,MOMENTUM,AAVAS.NS
80.5,2025-07-14,2,STOP_HIT,-1.045,BULLISH,UNKNOWN,MOMENTUM,AAVAS.NS
74.5,2024-10-16,5,STOP_HIT,-1.025,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABB.NS
72.3,2026-02-03,9,T1_HIT,0.515,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABB.NS
77.4,2026-02-20,13,T1_HIT,0.794,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABB.NS
76.7,2026-03-10,19,T1_HIT,0.903,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
84.8,2026-03-11,18,T1_HIT,0.75,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
85.0,2026-03-12,18,T1_HIT,0.628,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
81.5,2026-03-13,10,STOP_HIT,-1.025,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
77.0,2026-03-16,9,STOP_HIT,-1.043,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
74.4,2026-04-07,3,T1_HIT,1.617,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
87.1,2026-04-08,4,T1_HIT,0.781,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
86.0,2026-04-09,5,T1_HIT,0.763,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
87.8,2026-04-10,5,T1_HIT,0.703,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
75.3,2026-04-13,4,T1_HIT,0.723,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
78.4,2026-04-15,3,T1_HIT,0.737,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
80.0,2026-04-16,2,T1_HIT,0.758,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
86.4,2026-04-17,3,T1_HIT,0.745,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
85.9,2026-04-20,2,T1_HIT,0.721,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
73.6,2026-04-21,1,T1_HIT,0.706,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
90.7,2026-04-22,13,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABB.NS
74.2,2026-04-23,12,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
75.4,2026-04-24,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
74.0,2026-04-27,10,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABB.NS
75.5,2026-05-29,9,STOP_HIT,-1.025,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABB.NS
76.2,2024-12-30,10,STOP_HIT,-1.041,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABBOTINDIA.NS
75.8,2025-02-24,4,T1_HIT,0.775,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABBOTINDIA.NS
72.2,2025-02-25,4,T1_HIT,0.746,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABBOTINDIA.NS
74.6,2025-05-05,2,STOP_HIT,-1.062,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
78.0,2025-05-07,2,STOP_HIT,-1.097,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABBOTINDIA.NS
71.7,2025-05-13,18,T1_HIT,2.636,BULLISH,UNKNOWN,OTHER,ABBOTINDIA.NS
77.6,2025-05-21,3,STOP_HIT,-1.044,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
71.4,2025-06-03,17,T1_HIT,1.323,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
76.5,2025-06-04,16,T1_HIT,1.18,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
87.3,2025-06-05,15,T1_HIT,0.943,BULLISH,UNKNOWN,BREAKOUT,ABBOTINDIA.NS
76.7,2025-06-06,14,T1_HIT,1.046,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
71.0,2025-06-17,2,STOP_HIT,-1.068,BULLISH,UNKNOWN,OTHER,ABBOTINDIA.NS
71.8,2025-06-20,1,STOP_HIT,-1.091,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABBOTINDIA.NS
92.1,2025-06-26,1,T1_HIT,0.68,BULLISH,UNKNOWN,BREAKOUT,ABBOTINDIA.NS
90.9,2025-06-27,20,TIME_EXIT,-0.265,BULLISH,UNKNOWN,BREAKOUT,ABBOTINDIA.NS
81.6,2025-06-30,20,TIME_EXIT,-0.829,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
78.1,2025-07-01,20,TIME_EXIT,0.183,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
76.7,2025-07-02,20,TIME_EXIT,0.061,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
77.6,2025-07-03,20,TIME_EXIT,-0.211,BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
72.0,2025-07-29,6,STOP_HIT,-1.038,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABBOTINDIA.NS
74.9,2025-05-14,17,T1_HIT,0.828,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
76.4,2025-05-26,10,T1_HIT,0.791,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
75.9,2025-05-27,9,T1_HIT,0.968,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
73.1,2025-06-02,5,T1_HIT,1.134,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
70.4,2025-06-04,3,T1_HIT,1.247,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
86.0,2025-06-06,3,T1_HIT,0.837,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
88.5,2025-06-09,7,T1_HIT,0.82,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
80.1,2025-06-10,6,T1_HIT,0.843,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
83.7,2025-06-11,7,T1_HIT,0.827,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
77.8,2025-06-12,6,T1_HIT,0.832,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
74.0,2025-06-13,3,T1_HIT,0.937,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
76.7,2025-06-16,5,T1_HIT,0.728,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
89.9,2025-06-17,5,T1_HIT,0.655,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
88.5,2025-06-18,4,T1_HIT,0.645,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
80.2,2025-06-19,3,T1_HIT,0.591,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
91.3,2025-06-20,2,T1_HIT,0.567,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
83.6,2025-06-23,3,T1_HIT,0.497,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
85.8,2025-06-24,5,T1_HIT,0.477,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
75.3,2025-06-25,20,TIME_EXIT,-0.19,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
81.6,2025-06-26,20,TIME_EXIT,-0.283,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
74.1,2025-06-27,2,T1_HIT,0.56,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
76.7,2025-06-30,20,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
80.9,2025-07-01,18,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
77.8,2025-08-04,12,T1_HIT,0.655,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
82.5,2025-08-05,20,TIME_EXIT,-0.237,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
76.3,2025-08-18,20,TIME_EXIT,0.379,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
84.5,2025-08-19,20,TIME_EXIT,-0.198,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
71.4,2025-08-20,20,TIME_EXIT,0.492,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
85.6,2025-08-21,20,TIME_EXIT,-0.124,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
77.3,2025-08-22,20,TIME_EXIT,0.093,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
75.1,2025-09-08,20,TIME_EXIT,0.917,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
74.0,2025-09-09,20,TIME_EXIT,0.331,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
73.2,2025-09-10,20,TIME_EXIT,0.782,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
77.8,2025-09-11,20,TIME_EXIT,0.212,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
78.9,2025-09-12,20,TIME_EXIT,0.496,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
80.0,2025-09-24,2,STOP_HIT,-1.058,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
73.6,2025-09-29,5,T1_HIT,1.882,BULLISH,UNKNOWN,OTHER,ABCAPITAL.NS
82.6,2025-10-01,17,T1_HIT,0.908,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
85.7,2025-10-03,18,T1_HIT,0.772,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
76.8,2025-10-06,17,T1_HIT,0.821,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
77.8,2025-10-07,14,T1_HIT,0.915,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
72.2,2025-10-15,10,T1_HIT,1.145,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
76.8,2025-10-17,6,T1_HIT,1.883,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
71.6,2025-10-20,7,T1_HIT,1.162,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
74.9,2025-10-23,5,T1_HIT,1.163,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
71.7,2025-10-24,4,T1_HIT,1.434,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
73.5,2025-10-27,3,T1_HIT,1.108,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
86.3,2025-10-28,3,T1_HIT,1.061,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
91.3,2025-10-30,5,T1_HIT,0.618,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
85.2,2025-10-31,4,T1_HIT,0.743,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
84.6,2025-11-03,17,T1_HIT,0.637,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
74.3,2025-11-04,15,T1_HIT,0.688,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
75.8,2025-11-06,1,T1_HIT,0.892,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
91.8,2025-11-07,15,T1_HIT,0.606,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
70.3,2025-11-10,12,T1_HIT,0.745,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
89.1,2025-11-25,10,T1_HIT,0.715,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
82.9,2025-11-26,9,T1_HIT,0.653,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
78.7,2025-11-27,20,TIME_EXIT,-0.163,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
86.9,2025-11-28,20,TIME_EXIT,-0.413,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
75.9,2025-12-01,20,TIME_EXIT,-0.29,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
82.6,2025-12-09,20,TIME_EXIT,-0.146,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
74.5,2025-12-10,20,TIME_EXIT,-0.055,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
72.9,2025-12-31,15,STOP_HIT,-1.051,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
70.1,2026-01-02,7,STOP_HIT,-1.047,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
71.1,2026-01-05,6,STOP_HIT,-1.044,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
77.8,2026-01-16,3,STOP_HIT,-1.063,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
71.5,2026-01-19,2,STOP_HIT,-1.074,BULLISH,UNKNOWN,OTHER,ABCAPITAL.NS
73.5,2026-02-24,3,STOP_HIT,-1.077,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABCAPITAL.NS
76.6,2026-02-25,2,STOP_HIT,-1.055,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABCAPITAL.NS
70.1,2026-02-26,1,STOP_HIT,-1.046,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
80.0,2026-04-22,20,TIME_EXIT,0.072,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
78.1,2026-04-23,20,TIME_EXIT,-0.037,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
75.1,2026-05-04,3,T1_HIT,1.964,BULLISH,UNKNOWN,OTHER,ABCAPITAL.NS
91.1,2026-05-05,20,TIME_EXIT,-0.36,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
87.4,2026-05-06,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABCAPITAL.NS
77.8,2026-05-07,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
75.7,2026-05-08,2,STOP_HIT,-1.03,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
71.7,2026-05-11,1,STOP_HIT,-1.057,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
70.9,2026-05-19,1,STOP_HIT,-1.083,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
82.9,2026-05-20,9,STOP_HIT,-1.071,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
75.0,2026-05-25,6,STOP_HIT,-1.038,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
74.2,2026-05-26,5,STOP_HIT,-1.042,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
74.7,2026-05-27,4,STOP_HIT,-1.041,BULLISH,UNKNOWN,MOMENTUM,ABCAPITAL.NS
70.9,2026-05-29,1,STOP_HIT,-1.051,BULLISH,UNKNOWN,OTHER,ABCAPITAL.NS
74.2,2024-10-03,1,T1_HIT,0.57,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCOTS.NS
71.5,2024-10-04,1,T1_HIT,0.55,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCOTS.NS
71.9,2024-10-07,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCOTS.NS
73.6,2024-12-02,1,T1_HIT,0.539,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCOTS.NS
73.7,2024-12-03,2,T1_HIT,0.45,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABCOTS.NS
77.9,2025-09-19,1,STOP_HIT,-1.04,BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
87.0,2025-09-23,1,T1_HIT,0.886,BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
89.1,2025-09-24,13,STOP_HIT,-1.026,BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
81.7,2025-09-25,12,STOP_HIT,-1.038,BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
70.8,2025-09-26,6,T1_HIT,2.381,BULLISH,UNKNOWN,OTHER,ABCOTS.NS
88.7,2025-09-29,10,STOP_HIT,-1.039,BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
74.1,2025-10-01,3,T1_HIT,2.163,BULLISH,UNKNOWN,OTHER,ABCOTS.NS
73.3,2026-02-10,1,T1_HIT,0.635,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
73.8,2026-02-11,4,STOP_HIT,-1.04,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABCOTS.NS
73.3,2026-02-12,3,STOP_HIT,-1.06,BULLISH,UNKNOWN,OTHER,ABCOTS.NS
74.9,2024-12-04,3,T1_HIT,0.952,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
75.9,2024-12-06,7,T1_HIT,0.896,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
75.5,2024-12-09,6,T1_HIT,0.793,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
76.1,2024-12-17,5,T1_HIT,0.701,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
71.0,2024-12-23,4,T1_HIT,0.702,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
75.8,2024-12-24,6,T1_HIT,0.694,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
74.9,2025-05-15,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
73.3,2025-06-04,4,T1_HIT,1.16,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
80.8,2025-06-05,20,TIME_EXIT,0.096,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
85.3,2025-06-06,20,TIME_EXIT,0.216,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
74.7,2025-06-09,20,TIME_EXIT,0.222,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
89.0,2025-06-10,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
83.9,2025-06-11,20,TIME_EXIT,0.581,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
77.8,2025-06-26,12,T1_HIT,1.148,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
70.3,2025-07-04,6,T1_HIT,1.63,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABDL.NS
75.6,2025-07-08,4,T1_HIT,1.229,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
72.9,2025-07-10,2,T1_HIT,1.398,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
78.4,2025-07-11,1,T1_HIT,1.309,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
90.9,2025-07-14,13,T1_HIT,0.877,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
91.1,2025-07-15,13,T1_HIT,0.814,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
77.9,2025-07-16,12,T1_HIT,0.836,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
75.0,2025-07-17,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
77.8,2025-07-18,8,T1_HIT,0.878,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
87.1,2025-07-30,1,T1_HIT,0.755,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
91.5,2025-07-31,20,TIME_EXIT,0.027,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
75.4,2025-08-01,20,TIME_EXIT,-0.101,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
74.5,2025-08-04,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
79.4,2025-08-05,20,TIME_EXIT,-0.461,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
83.2,2025-08-19,18,T1_HIT,0.864,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
77.2,2025-08-20,17,T1_HIT,1.052,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
74.0,2025-08-21,20,TIME_EXIT,0.64,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
74.9,2025-08-22,15,T1_HIT,1.253,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
72.9,2025-08-25,6,STOP_HIT,-1.048,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
74.0,2025-09-10,3,T1_HIT,2.686,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
85.3,2025-09-11,20,TIME_EXIT,0.453,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
90.6,2025-09-12,20,TIME_EXIT,-0.404,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
91.1,2025-09-15,9,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
78.3,2025-09-16,8,STOP_HIT,-1.024,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
79.6,2025-09-17,7,STOP_HIT,-1.032,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
71.6,2025-09-18,6,STOP_HIT,-1.029,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
81.9,2025-10-03,11,T1_HIT,0.927,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
75.6,2025-10-06,11,T1_HIT,0.925,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
76.8,2025-10-07,9,T1_HIT,1.372,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
74.9,2025-10-08,8,T1_HIT,1.284,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
72.6,2025-10-09,2,STOP_HIT,-1.053,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
72.5,2025-10-17,1,T1_HIT,1.382,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABDL.NS
87.9,2025-10-20,2,T1_HIT,0.715,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
86.3,2025-10-21,2,T1_HIT,0.697,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
90.7,2025-10-23,6,T1_HIT,0.696,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
84.2,2025-10-24,5,T1_HIT,0.724,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
80.6,2025-10-27,2,T1_HIT,0.699,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
79.7,2025-10-28,1,T1_HIT,0.701,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
91.0,2025-10-29,3,T1_HIT,0.635,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
70.6,2025-10-30,2,T1_HIT,0.647,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
90.7,2025-10-31,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
86.0,2025-11-03,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
81.5,2025-11-04,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
75.1,2025-11-17,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
75.4,2025-11-18,9,STOP_HIT,-1.026,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
75.4,2025-11-19,8,STOP_HIT,-1.03,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
77.8,2025-11-20,7,STOP_HIT,-1.038,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
73.2,2026-05-07,8,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
86.8,2026-05-08,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABDL.NS
72.6,2026-05-11,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
76.8,2026-05-12,4,STOP_HIT,-1.028,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
72.2,2026-05-13,3,STOP_HIT,-1.036,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
72.1,2026-05-29,9,T1_HIT,1.536,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
78.3,2026-06-01,8,T1_HIT,2.18,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
71.6,2026-06-02,7,T1_HIT,2.996,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ABDL.NS
77.9,2026-06-03,7,T1_HIT,1.175,BULLISH,UNKNOWN,MOMENTUM,ABDL.NS
76.3,2025-05-19,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABFRL.NS
75.8,2024-12-02,3,T1_HIT,0.625,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
76.8,2025-03-27,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
83.1,2025-05-05,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
73.0,2025-05-07,8,T1_HIT,1.604,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
74.1,2025-05-08,7,T1_HIT,1.509,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
75.1,2025-05-09,4,T1_HIT,1.638,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
76.8,2025-05-13,4,T1_HIT,1.473,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
85.3,2025-05-14,5,T1_HIT,1.382,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
75.1,2025-05-15,4,T1_HIT,1.451,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
80.9,2025-05-16,3,T1_HIT,1.442,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
86.8,2025-05-19,2,T1_HIT,1.359,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
73.4,2025-05-20,1,T1_HIT,1.355,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
90.4,2025-05-21,14,T1_HIT,1.19,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
70.5,2025-05-22,13,T1_HIT,1.162,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
77.7,2025-05-29,18,T1_HIT,1.352,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
70.0,2025-05-30,17,T1_HIT,1.41,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
72.2,2025-06-02,15,T1_HIT,1.418,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
73.7,2025-06-03,16,T1_HIT,1.386,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
72.0,2025-06-04,14,T1_HIT,1.314,BULLISH,UNKNOWN,MOMENTUM,ABINFRA.NS
80.1,2025-06-09,13,T1_HIT,1.256,BULLISH,UNKNOWN,BREAKOUT,ABINFRA.NS
